BTS ASCII format

Type:         	Point 3D tracks
Measure unit: 	m

Tracks:       	1
Frequency:    	240 Hz
Frames:       	6860
Start time:   	0.000

 Frame	  Time	    l gr.X	    l gr.Y	    l gr.Z	
  2387	 9.946	       NaN	       NaN	       NaN	
  2388	 9.950	       NaN	       NaN	       NaN	
  2389	 9.954	       NaN	       NaN	       NaN	
  2390	 9.958	       NaN	       NaN	       NaN	
  2391	 9.962	       NaN	       NaN	       NaN	
  2392	 9.967	       NaN	       NaN	       NaN	
  2393	 9.971	       NaN	       NaN	       NaN	
  2394	 9.975	       NaN	       NaN	       NaN	
  2395	 9.979	       NaN	       NaN	       NaN	
  2396	 9.983	       NaN	       NaN	       NaN	
  2397	 9.988	       NaN	       NaN	       NaN	
  2398	 9.992	       NaN	       NaN	       NaN	
  2399	 9.996	       NaN	       NaN	       NaN	
  2400	10.000	       NaN	       NaN	       NaN	
  2401	10.004	       NaN	       NaN	       NaN	
  2402	10.008	       NaN	       NaN	       NaN	
  2403	10.012	       NaN	       NaN	       NaN	
  2404	10.017	       NaN	       NaN	       NaN	
  2405	10.021	       NaN	       NaN	       NaN	
  2406	10.025	       NaN	       NaN	       NaN	
  2407	10.029	       NaN	       NaN	       NaN	
  2408	10.033	       NaN	       NaN	       NaN	
  2409	10.038	       NaN	       NaN	       NaN	
  2410	10.042	       NaN	       NaN	       NaN	
  2411	10.046	       NaN	       NaN	       NaN	
  2412	10.050	       NaN	       NaN	       NaN	
  2413	10.054	       NaN	       NaN	       NaN	
  2414	10.058	       NaN	       NaN	       NaN	
  2415	10.063	       NaN	       NaN	       NaN	
  2416	10.067	       NaN	       NaN	       NaN	
  2417	10.071	       NaN	       NaN	       NaN	
  2418	10.075	       NaN	       NaN	       NaN	
  2419	10.079	       NaN	       NaN	       NaN	
  2420	10.083	       NaN	       NaN	       NaN	
  2421	10.087	       NaN	       NaN	       NaN	
  2422	10.092	       NaN	       NaN	       NaN	
  2423	10.096	       NaN	       NaN	       NaN	
  2424	10.100	       NaN	       NaN	       NaN	
  2425	10.104	       NaN	       NaN	       NaN	
  2426	10.108	       NaN	       NaN	       NaN	
  2427	10.113	       NaN	       NaN	       NaN	
  2428	10.117	       NaN	       NaN	       NaN	
  2429	10.121	       NaN	       NaN	       NaN	
  2430	10.125	       NaN	       NaN	       NaN	
  2431	10.129	       NaN	       NaN	       NaN	
  2432	10.133	       NaN	       NaN	       NaN	
  2433	10.137	       NaN	       NaN	       NaN	
  2434	10.142	       NaN	       NaN	       NaN	
  2435	10.146	       NaN	       NaN	       NaN	
  2436	10.150	       NaN	       NaN	       NaN	
  2437	10.154	       NaN	       NaN	       NaN	
  2438	10.158	       NaN	       NaN	       NaN	
  2439	10.163	       NaN	       NaN	       NaN	
  2440	10.167	       NaN	       NaN	       NaN	
  2441	10.171	       NaN	       NaN	       NaN	
  2442	10.175	       NaN	       NaN	       NaN	
  2443	10.179	       NaN	       NaN	       NaN	
  2444	10.183	       NaN	       NaN	       NaN	
  2445	10.188	       NaN	       NaN	       NaN	
  2446	10.192	       NaN	       NaN	       NaN	
  2447	10.196	       NaN	       NaN	       NaN	
  2448	10.200	       NaN	       NaN	       NaN	
  2449	10.204	       NaN	       NaN	       NaN	
  2450	10.208	       NaN	       NaN	       NaN	
  2451	10.212	       NaN	       NaN	       NaN	
  2452	10.217	       NaN	       NaN	       NaN	
  2453	10.221	       NaN	       NaN	       NaN	
  2454	10.225	       NaN	       NaN	       NaN	
  2455	10.229	       NaN	       NaN	       NaN	
  2456	10.233	       NaN	       NaN	       NaN	
  2457	10.238	       NaN	       NaN	       NaN	
  2458	10.242	       NaN	       NaN	       NaN	
  2459	10.246	       NaN	       NaN	       NaN	
  2460	10.250	       NaN	       NaN	       NaN	
  2461	10.254	       NaN	       NaN	       NaN	
  2462	10.258	       NaN	       NaN	       NaN	
  2463	10.262	       NaN	       NaN	       NaN	
  2464	10.267	       NaN	       NaN	       NaN	
  2465	10.271	       NaN	       NaN	       NaN	
  2466	10.275	       NaN	       NaN	       NaN	
  2467	10.279	       NaN	       NaN	       NaN	
  2468	10.283	       NaN	       NaN	       NaN	
  2469	10.288	       NaN	       NaN	       NaN	
  2470	10.292	       NaN	       NaN	       NaN	
  2471	10.296	       NaN	       NaN	       NaN	
  2472	10.300	       NaN	       NaN	       NaN	
  2473	10.304	       NaN	       NaN	       NaN	
  2474	10.308	       NaN	       NaN	       NaN	
  2475	10.313	       NaN	       NaN	       NaN	
  2476	10.317	       NaN	       NaN	       NaN	
  2477	10.321	       NaN	       NaN	       NaN	
  2478	10.325	       NaN	       NaN	       NaN	
  2479	10.329	       NaN	       NaN	       NaN	
  2480	10.333	       NaN	       NaN	       NaN	
  2481	10.337	       NaN	       NaN	       NaN	
  2482	10.342	       NaN	       NaN	       NaN	
  2483	10.346	       NaN	       NaN	       NaN	
  2484	10.350	       NaN	       NaN	       NaN	
  2485	10.354	       NaN	       NaN	       NaN	
  2486	10.358	       NaN	       NaN	       NaN	
  2487	10.363	       NaN	       NaN	       NaN	
  2488	10.367	       NaN	       NaN	       NaN	
  2489	10.371	       NaN	       NaN	       NaN	
  2490	10.375	       NaN	       NaN	       NaN	
  2491	10.379	       NaN	       NaN	       NaN	
  2492	10.383	       NaN	       NaN	       NaN	
  2493	10.387	       NaN	       NaN	       NaN	
  2494	10.392	       NaN	       NaN	       NaN	
  2495	10.396	       NaN	       NaN	       NaN	
  2496	10.400	       NaN	       NaN	       NaN	
  2497	10.404	       NaN	       NaN	       NaN	
  2498	10.408	       NaN	       NaN	       NaN	
  2499	10.413	       NaN	       NaN	       NaN	
  2500	10.417	       NaN	       NaN	       NaN	
  2501	10.421	       NaN	       NaN	       NaN	
  2502	10.425	       NaN	       NaN	       NaN	
  2503	10.429	       NaN	       NaN	       NaN	
  2504	10.433	       NaN	       NaN	       NaN	
  2505	10.438	       NaN	       NaN	       NaN	
  2506	10.442	       NaN	       NaN	       NaN	
  2507	10.446	       NaN	       NaN	       NaN	
  2508	10.450	       NaN	       NaN	       NaN	
  2509	10.454	       NaN	       NaN	       NaN	
  2510	10.458	       NaN	       NaN	       NaN	
  2511	10.462	       NaN	       NaN	       NaN	
  2512	10.467	       NaN	       NaN	       NaN	
  2513	10.471	       NaN	       NaN	       NaN	
  2514	10.475	       NaN	       NaN	       NaN	
  2515	10.479	       NaN	       NaN	       NaN	
  2516	10.483	       NaN	       NaN	       NaN	
  2517	10.488	       NaN	       NaN	       NaN	
  2518	10.492	       NaN	       NaN	       NaN	
  2519	10.496	       NaN	       NaN	       NaN	
  2520	10.500	       NaN	       NaN	       NaN	
  2521	10.504	       NaN	       NaN	       NaN	
  2522	10.508	       NaN	       NaN	       NaN	
  2523	10.512	       NaN	       NaN	       NaN	
  2524	10.517	       NaN	       NaN	       NaN	
  2525	10.521	       NaN	       NaN	       NaN	
  2526	10.525	       NaN	       NaN	       NaN	
  2527	10.529	       NaN	       NaN	       NaN	
  2528	10.533	       NaN	       NaN	       NaN	
  2529	10.538	       NaN	       NaN	       NaN	
  2530	10.542	       NaN	       NaN	       NaN	
  2531	10.546	       NaN	       NaN	       NaN	
  2532	10.550	       NaN	       NaN	       NaN	
  2533	10.554	       NaN	       NaN	       NaN	
  2534	10.558	       NaN	       NaN	       NaN	
  2535	10.563	       NaN	       NaN	       NaN	
  2536	10.567	       NaN	       NaN	       NaN	
  2537	10.571	       NaN	       NaN	       NaN	
  2538	10.575	       NaN	       NaN	       NaN	
  2539	10.579	       NaN	       NaN	       NaN	
  2540	10.583	       NaN	       NaN	       NaN	
  2541	10.587	       NaN	       NaN	       NaN	
  2542	10.592	       NaN	       NaN	       NaN	
  2543	10.596	       NaN	       NaN	       NaN	
  2544	10.600	       NaN	       NaN	       NaN	
  2545	10.604	       NaN	       NaN	       NaN	
  2546	10.608	       NaN	       NaN	       NaN	
  2547	10.613	       NaN	       NaN	       NaN	
  2548	10.617	       NaN	       NaN	       NaN	
  2549	10.621	       NaN	       NaN	       NaN	
  2550	10.625	       NaN	       NaN	       NaN	
  2551	10.629	       NaN	       NaN	       NaN	
  2552	10.633	       NaN	       NaN	       NaN	
  2553	10.637	       NaN	       NaN	       NaN	
  2554	10.642	       NaN	       NaN	       NaN	
  2555	10.646	       NaN	       NaN	       NaN	
  2556	10.650	       NaN	       NaN	       NaN	
  2557	10.654	       NaN	       NaN	       NaN	
  2558	10.658	       NaN	       NaN	       NaN	
  2559	10.663	       NaN	       NaN	       NaN	
  2560	10.667	       NaN	       NaN	       NaN	
  2561	10.671	       NaN	       NaN	       NaN	
  2562	10.675	       NaN	       NaN	       NaN	
  2563	10.679	       NaN	       NaN	       NaN	
  2564	10.683	       NaN	       NaN	       NaN	
  2565	10.688	       NaN	       NaN	       NaN	
  2566	10.692	       NaN	       NaN	       NaN	
  2567	10.696	       NaN	       NaN	       NaN	
  2568	10.700	       NaN	       NaN	       NaN	
  2569	10.704	       NaN	       NaN	       NaN	
  2570	10.708	       NaN	       NaN	       NaN	
  2571	10.712	       NaN	       NaN	       NaN	
  2572	10.717	       NaN	       NaN	       NaN	
  2573	10.721	       NaN	       NaN	       NaN	
  2574	10.725	       NaN	       NaN	       NaN	
  2575	10.729	       NaN	       NaN	       NaN	
  2576	10.733	       NaN	       NaN	       NaN	
  2577	10.738	       NaN	       NaN	       NaN	
  2578	10.742	       NaN	       NaN	       NaN	
  2579	10.746	       NaN	       NaN	       NaN	
  2580	10.750	       NaN	       NaN	       NaN	
  2581	10.754	       NaN	       NaN	       NaN	
  2582	10.758	       NaN	       NaN	       NaN	
  2583	10.762	       NaN	       NaN	       NaN	
  2584	10.767	       NaN	       NaN	       NaN	
  2585	10.771	       NaN	       NaN	       NaN	
  2586	10.775	       NaN	       NaN	       NaN	
  2587	10.779	       NaN	       NaN	       NaN	
  2588	10.783	       NaN	       NaN	       NaN	
  2589	10.788	       NaN	       NaN	       NaN	
  2590	10.792	       NaN	       NaN	       NaN	
  2591	10.796	       NaN	       NaN	       NaN	
  2592	10.800	       NaN	       NaN	       NaN	
  2593	10.804	       NaN	       NaN	       NaN	
  2594	10.808	       NaN	       NaN	       NaN	
  2595	10.813	       NaN	       NaN	       NaN	
  2596	10.817	       NaN	       NaN	       NaN	
  2597	10.821	       NaN	       NaN	       NaN	
  2598	10.825	       NaN	       NaN	       NaN	
  2599	10.829	       NaN	       NaN	       NaN	
  2600	10.833	       NaN	       NaN	       NaN	
  2601	10.837	       NaN	       NaN	       NaN	
  2602	10.842	       NaN	       NaN	       NaN	
  2603	10.846	       NaN	       NaN	       NaN	
  2604	10.850	       NaN	       NaN	       NaN	
  2605	10.854	       NaN	       NaN	       NaN	
  2606	10.858	       NaN	       NaN	       NaN	
  2607	10.863	       NaN	       NaN	       NaN	
  2608	10.867	       NaN	       NaN	       NaN	
  2609	10.871	       NaN	       NaN	       NaN	
  2610	10.875	       NaN	       NaN	       NaN	
  2611	10.879	       NaN	       NaN	       NaN	
  2612	10.883	       NaN	       NaN	       NaN	
  2613	10.887	       NaN	       NaN	       NaN	
  2614	10.892	       NaN	       NaN	       NaN	
  2615	10.896	       NaN	       NaN	       NaN	
  2616	10.900	       NaN	       NaN	       NaN	
  2617	10.904	       NaN	       NaN	       NaN	
  2618	10.908	       NaN	       NaN	       NaN	
  2619	10.913	       NaN	       NaN	       NaN	
  2620	10.917	       NaN	       NaN	       NaN	
  2621	10.921	       NaN	       NaN	       NaN	
  2622	10.925	       NaN	       NaN	       NaN	
  2623	10.929	       NaN	       NaN	       NaN	
  2624	10.933	       NaN	       NaN	       NaN	
  2625	10.938	       NaN	       NaN	       NaN	
  2626	10.942	       NaN	       NaN	       NaN	
  2627	10.946	       NaN	       NaN	       NaN	
  2628	10.950	       NaN	       NaN	       NaN	
  2629	10.954	       NaN	       NaN	       NaN	
  2630	10.958	       NaN	       NaN	       NaN	
  2631	10.962	       NaN	       NaN	       NaN	
  2632	10.967	       NaN	       NaN	       NaN	
  2633	10.971	       NaN	       NaN	       NaN	
  2634	10.975	       NaN	       NaN	       NaN	
  2635	10.979	       NaN	       NaN	       NaN	
  2636	10.983	       NaN	       NaN	       NaN	
  2637	10.988	       NaN	       NaN	       NaN	
  2638	10.992	       NaN	       NaN	       NaN	
  2639	10.996	       NaN	       NaN	       NaN	
  2640	11.000	       NaN	       NaN	       NaN	
  2641	11.004	       NaN	       NaN	       NaN	
  2642	11.008	       NaN	       NaN	       NaN	
  2643	11.012	       NaN	       NaN	       NaN	
  2644	11.017	       NaN	       NaN	       NaN	
  2645	11.021	       NaN	       NaN	       NaN	
  2646	11.025	       NaN	       NaN	       NaN	
  2647	11.029	       NaN	       NaN	       NaN	
  2648	11.033	       NaN	       NaN	       NaN	
  2649	11.038	       NaN	       NaN	       NaN	
  2650	11.042	       NaN	       NaN	       NaN	
  2651	11.046	       NaN	       NaN	       NaN	
  2652	11.050	       NaN	       NaN	       NaN	
  2653	11.054	       NaN	       NaN	       NaN	
  2654	11.058	       NaN	       NaN	       NaN	
  2655	11.063	       NaN	       NaN	       NaN	
  2656	11.067	       NaN	       NaN	       NaN	
  2657	11.071	       NaN	       NaN	       NaN	
  2658	11.075	       NaN	       NaN	       NaN	
  2659	11.079	       NaN	       NaN	       NaN	
  2660	11.083	       NaN	       NaN	       NaN	
  2661	11.087	       NaN	       NaN	       NaN	
  2662	11.092	       NaN	       NaN	       NaN	
  2663	11.096	       NaN	       NaN	       NaN	
  2664	11.100	       NaN	       NaN	       NaN	
  2665	11.104	       NaN	       NaN	       NaN	
  2666	11.108	       NaN	       NaN	       NaN	
  2667	11.113	       NaN	       NaN	       NaN	
  2668	11.117	       NaN	       NaN	       NaN	
  2669	11.121	       NaN	       NaN	       NaN	
  2670	11.125	       NaN	       NaN	       NaN	
  2671	11.129	       NaN	       NaN	       NaN	
  2672	11.133	       NaN	       NaN	       NaN	
  2673	11.137	       NaN	       NaN	       NaN	
  2674	11.142	       NaN	       NaN	       NaN	
  2675	11.146	       NaN	       NaN	       NaN	
  2676	11.150	       NaN	       NaN	       NaN	
  2677	11.154	       NaN	       NaN	       NaN	
  2678	11.158	       NaN	       NaN	       NaN	
  2679	11.163	       NaN	       NaN	       NaN	
  2680	11.167	       NaN	       NaN	       NaN	
  2681	11.171	       NaN	       NaN	       NaN	
  2682	11.175	       NaN	       NaN	       NaN	
  2683	11.179	       NaN	       NaN	       NaN	
  2684	11.183	       NaN	       NaN	       NaN	
  2685	11.188	       NaN	       NaN	       NaN	
  2686	11.192	       NaN	       NaN	       NaN	
  2687	11.196	       NaN	       NaN	       NaN	
  2688	11.200	       NaN	       NaN	       NaN	
  2689	11.204	       NaN	       NaN	       NaN	
  2690	11.208	       NaN	       NaN	       NaN	
  2691	11.212	       NaN	       NaN	       NaN	
  2692	11.217	       NaN	       NaN	       NaN	
  2693	11.221	       NaN	       NaN	       NaN	
  2694	11.225	       NaN	       NaN	       NaN	
  2695	11.229	       NaN	       NaN	       NaN	
  2696	11.233	       NaN	       NaN	       NaN	
  2697	11.238	       NaN	       NaN	       NaN	
  2698	11.242	       NaN	       NaN	       NaN	
  2699	11.246	       NaN	       NaN	       NaN	
  2700	11.250	       NaN	       NaN	       NaN	
  2701	11.254	       NaN	       NaN	       NaN	
  2702	11.258	       NaN	       NaN	       NaN	
  2703	11.262	       NaN	       NaN	       NaN	
  2704	11.267	       NaN	       NaN	       NaN	
  2705	11.271	       NaN	       NaN	       NaN	
  2706	11.275	       NaN	       NaN	       NaN	
  2707	11.279	       NaN	       NaN	       NaN	
  2708	11.283	       NaN	       NaN	       NaN	
  2709	11.288	       NaN	       NaN	       NaN	
  2710	11.292	       NaN	       NaN	       NaN	
  2711	11.296	       NaN	       NaN	       NaN	
  2712	11.300	       NaN	       NaN	       NaN	
  2713	11.304	       NaN	       NaN	       NaN	
  2714	11.308	       NaN	       NaN	       NaN	
  2715	11.313	       NaN	       NaN	       NaN	
  2716	11.317	       NaN	       NaN	       NaN	
  2717	11.321	       NaN	       NaN	       NaN	
  2718	11.325	       NaN	       NaN	       NaN	
  2719	11.329	       NaN	       NaN	       NaN	
  2720	11.333	       NaN	       NaN	       NaN	
  2721	11.337	       NaN	       NaN	       NaN	
  2722	11.342	       NaN	       NaN	       NaN	
  2723	11.346	       NaN	       NaN	       NaN	
  2724	11.350	       NaN	       NaN	       NaN	
  2725	11.354	       NaN	       NaN	       NaN	
  2726	11.358	       NaN	       NaN	       NaN	
  2727	11.363	       NaN	       NaN	       NaN	
  2728	11.367	       NaN	       NaN	       NaN	
  2729	11.371	       NaN	       NaN	       NaN	
  2730	11.375	       NaN	       NaN	       NaN	
  2731	11.379	       NaN	       NaN	       NaN	
  2732	11.383	       NaN	       NaN	       NaN	
  2733	11.387	       NaN	       NaN	       NaN	
  2734	11.392	       NaN	       NaN	       NaN	
  2735	11.396	       NaN	       NaN	       NaN	
  2736	11.400	       NaN	       NaN	       NaN	
  2737	11.404	       NaN	       NaN	       NaN	
  2738	11.408	       NaN	       NaN	       NaN	
  2739	11.413	       NaN	       NaN	       NaN	
  2740	11.417	       NaN	       NaN	       NaN	
  2741	11.421	       NaN	       NaN	       NaN	
  2742	11.425	       NaN	       NaN	       NaN	
  2743	11.429	       NaN	       NaN	       NaN	
  2744	11.433	       NaN	       NaN	       NaN	
  2745	11.438	       NaN	       NaN	       NaN	
  2746	11.442	       NaN	       NaN	       NaN	
  2747	11.446	       NaN	       NaN	       NaN	
  2748	11.450	       NaN	       NaN	       NaN	
  2749	11.454	       NaN	       NaN	       NaN	
  2750	11.458	       NaN	       NaN	       NaN	
